user_no,class_no,user_name,start_datetime,end_datetime,company_name,event_kind,result_kind
20204008,r3a103,高橋太郎,2023-03-22 01:00:00+00,2023-03-22 02:30:00+00,株式会社ガンマ,試験_適正,不合格
20204066,r3a132,林健太,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社ストリーム,試験_面接,継続（合格）
20204090,r3a204,田中翔太,2023-03-22 01:00:00+00,2023-03-22 02:00:00+00,株式会社ノヴァ,説明会_合,他
20204080,r3a206,中村彩香,2023-03-22 01:00:00+00,2023-03-22 02:00:00+00,株式会社クラフト,説明会_合,他
20204065,r3a225,中島拓也,2023-03-22 01:00:00+00,2023-03-22 02:00:00+00,株式会社クロス,インターン,他
20204026,r3a232,小林結衣,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社アセント,試験_面接,不合格
20213033,s2a103,井上彩香,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社シード,試験_面接,継続（合格）
20213051,s2a206,前田翔太,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社ベータ,試験_面接,継続（合格）
20213018,s2a305,山田太郎,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社モデスト,試験_面接,不合格
20213029,s2a307,加藤直樹,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社クラフト,試験_面接,結果待ち
20213026,s2a403,前田結衣,2023-03-22 01:00:00+00,2023-03-22 02:00:00+00,株式会社テックワークス,説明会_単,他
20213040,s2a406,吉田陽菜,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20213045,s2a409,山田葵,2023-03-22 01:00:00+00,2023-03-22 01:45:00+00,株式会社クレスト,試験_面接,不合格
20222002,j1a104,山下大輔,2023-03-22 04:00:00+00,2023-03-22 04:45:00+00,株式会社エコー,試験_面接,不合格
20222027,j2a112,前田健太,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社スカイ,インターン,他
20204040,r3a106,佐藤拓也,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社ユニオン,セミナー,他
20204001,r3a108,渡辺海斗,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社モデスト,インターン,他
20204015,r3a111,松本翔太,2023-03-22 04:00:00+00,2023-03-22 04:45:00+00,株式会社ビジョン,試験_面接,辞退
20204048,r3a131,佐々木美咲,2023-03-22 04:00:00+00,2023-03-22 04:45:00+00,株式会社ビジョン,試験_面接,結果待ち
20213027,s2a107,森太郎,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社リーフ,セミナー,他
20213042,s2a111,山口結衣,2023-03-22 04:00:00+00,2023-03-22 04:45:00+00,株式会社シグマ,試験_面接,不合格
20213032,s2a208,渡辺杏奈,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社ホライズン,説明会_合,他
20213035,s2a310,斎藤健太,2023-03-22 04:00:00+00,2023-03-22 05:30:00+00,株式会社ステラ,試験_適正,結果待ち
20213028,s2a410,山下海斗,2023-03-22 04:00:00+00,2023-03-22 05:00:00+00,株式会社プライム,セミナー,他
20222048,j1a117,石川優奈,2023-03-22 06:00:00+00,2023-03-22 07:00:00+00,株式会社レイヤー,セミナー,他
20222025,j2a117,中村花子,2023-03-22 06:00:00+00,2023-03-22 07:00:00+00,株式会社オメガ,セミナー,他
20204029,r3a101,木村優奈,2023-03-22 06:00:00+00,2023-03-22 07:30:00+00,株式会社ステラ,試験_適正,結果待ち
20204040,r3a106,佐藤拓也,2023-03-22 06:00:00+00,2023-03-22 07:00:00+00,株式会社リーフ,説明会_合,他
20204015,r3a111,松本翔太,2023-03-22 06:00:00+00,2023-03-22 07:00:00+00,株式会社アルファ,インターン,他
20204033,r3a115,鈴木太郎,2023-03-22 06:00:00+00,2023-03-22 07:00:00+00,株式会社オメガ,セミナー,他
20204073,r3a210,山口花子,2023-03-22 06:00:00+00,2023-03-22 07:30:00+00,株式会社パルス,試験_適正,結果待ち
20204017,r3a213,渡辺健太,2023-03-22 06:00:00+00,2023-03-22 06:45:00+00,株式会社ストリーム,試験_面接,継続（合格）
20213034,s2a105,前田悠斗,2023-03-22 06:00:00+00,2023-03-22 06:45:00+00,株式会社アビリティ,試験_面接,結果待ち
20213060,s2a110,石川陽菜,2023-03-22 06:00:00+00,2023-03-22 06:30:00+00,株式会社クロス,試験_他,内定
20213042,s2a111,山口結衣,2023-03-22 06:00:00+00,2023-03-22 07:30:00+00,株式会社ユニオン,試験_適正,結果待ち
20222023,j1a111,加藤太郎,2023-03-23 01:00:00+00,2023-03-23 02:00:00+00,株式会社シグマ,セミナー,他
20222005,j1a118,田中翔太,2023-03-23 01:00:00+00,2023-03-23 02:30:00+00,株式会社ガンマ,試験_適正,結果待ち
20222013,j2a115,阿部美咲,2023-03-23 01:00:00+00,2023-03-23 02:00:00+00,株式会社フォーカス,セミナー,他
20222013,j2a115,阿部美咲,2023-03-23 01:00:00+00,2023-03-23 02:30:00+00,株式会社リンク,試験_適正,継続（合格）
20222037,j2a121,木村結衣,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社ハーモニー,試験_面接,継続（合格）
20204029,r3a101,木村優奈,2023-03-23 01:00:00+00,2023-03-23 02:30:00+00,株式会社モデスト,試験_適正,結果待ち
20204033,r3a115,鈴木太郎,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社ホライズン,試験_面接,結果待ち
20204070,r3a116,松本優樹,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社ホライズン,試験_面接,結果待ち
20204024,r3a120,池田海斗,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社クロス,試験_面接,不合格
20204089,r3a137,山下彩香,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社フォーカス,試験_面接,継続（合格）
20204054,r3a208,伊藤大輔,2023-03-23 01:00:00+00,2023-03-23 02:30:00+00,株式会社アセント,試験_適正,結果待ち
20204074,r3a228,池田花子,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社グリーン,試験_面接,継続（合格）
20213050,s2a102,田中優奈,2023-03-23 01:00:00+00,2023-03-23 02:30:00+00,株式会社テックワークス,試験_適正,不合格
20213034,s2a105,前田悠斗,2023-03-23 01:00:00+00,2023-03-23 02:00:00+00,株式会社ユニオン,説明会_単,他
20213003,s2a106,鈴木凛,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社ハーモニー,試験_面接,継続（合格）
20213032,s2a208,渡辺杏奈,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社フォーカス,試験_面接,結果待ち
20213036,s2a402,斎藤大輔,2023-03-23 01:00:00+00,2023-03-23 02:00:00+00,株式会社ビジョン,説明会_単,他
20213045,s2a409,山田葵,2023-03-23 01:00:00+00,2023-03-23 01:45:00+00,株式会社ビジョン,試験_面接,結果待ち
20222010,j1a115,山口翔太,2023-03-23 04:00:00+00,2023-03-23 04:45:00+00,株式会社エンジン,試験_面接,継続（合格）
20222012,j1a119,山田陸,2023-03-23 04:00:00+00,2023-03-23 04:45:00+00,株式会社ライト,試験_面接,結果待ち
20222050,j2a110,藤田海斗,2023-03-23 04:00:00+00,2023-03-23 05:00:00+00,株式会社エコー,説明会_合,他
20204029,r3a101,木村優奈,2023-03-23 04:00:00+00,2023-03-23 04:45:00+00,株式会社リーフ,試験_面接,不合格
20204062,r3a130,佐藤結衣,2023-03-23 04:00:00+00,2023-03-23 05:00:00+00,株式会社デルタ,説明会_合,他
20204090,r3a204,田中翔太,2023-03-23 04:00:00+00,2023-03-23 05:30:00+00,株式会社ノヴァ,試験_適正,結果待ち
20204019,r3a219,中島葵,2023-03-23 04:00:00+00,2023-03-23 04:45:00+00,株式会社ステラ,試験_面接,結果待ち
20213033,s2a103,井上彩香,2023-03-23 04:00:00+00,2023-03-23 05:30:00+00,株式会社エコー,試験_適正,不合格
20213010,s2a304,田中直樹,2023-03-23 04:00:00+00,2023-03-23 05:00:00+00,株式会社シグマ,説明会_合,他
20222003,j1a105,井上太郎,2023-03-23 06:00:00+00,2023-03-23 07:30:00+00,株式会社コア,試験_適正,結果待ち
20222007,j1a108,佐々木大輔,2023-03-23 06:00:00+00,2023-03-23 07:00:00+00,株式会社アルファ,インターン,他
20222036,j1a113,小林陽菜,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社シード,試験_面接,継続（合格）
20222049,j2a103,山田優樹,2023-03-23 06:00:00+00,2023-03-23 07:30:00+00,株式会社ステラ,試験_適正,継続（合格）
20204069,r3a112,森結衣,2023-03-23 06:00:00+00,2023-03-23 07:30:00+00,株式会社ノヴァ,試験_適正,不合格
20204070,r3a116,松本優樹,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社リンク,試験_面接,結果待ち
20204061,r3a117,佐藤直樹,2023-03-23 06:00:00+00,2023-03-23 07:00:00+00,株式会社アビリティ,説明会_単,他
20204051,r3a123,中島健太,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社イノベーション,試験_面接,不合格
20204089,r3a137,山下彩香,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社アビリティ,試験_面接,辞退
20204003,r3a235,松本直樹,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社テックワークス,試験_面接,辞退
20213054,s2a108,井上結衣,2023-03-23 06:00:00+00,2023-03-23 06:30:00+00,株式会社オーシャン,試験_他,内定
20213023,s2a207,小林彩香,2023-03-23 06:00:00+00,2023-03-23 07:00:00+00,株式会社ミライ,説明会_単,他
20213046,s2a212,田中翔太,2023-03-23 06:00:00+00,2023-03-23 07:00:00+00,株式会社ストリーム,セミナー,他
20213047,s2a302,山田結衣,2023-03-23 06:00:00+00,2023-03-23 07:30:00+00,株式会社ベータ,試験_適正,継続（合格）
20213012,s2a303,鈴木遥,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社リーフ,試験_面接,継続（合格）
20213012,s2a303,鈴木遥,2023-03-23 06:00:00+00,2023-03-23 06:45:00+00,株式会社リンク,試験_面接,結果待ち
20213041,s2a404,鈴木太郎,2023-03-23 06:00:00+00,2023-03-23 07:30:00+00,株式会社ライト,試験_適正,結果待ち
20222010,j1a115,山口翔太,2023-03-24 01:00:00+00,2023-03-24 01:45:00+00,株式会社イノベーション,試験_面接,結果待ち
20222020,j1a121,田中健太,2023-03-24 01:00:00+00,2023-03-24 02:30:00+00,株式会社マーブル,試験_適正,継続（合格）
20222013,j2a115,阿部美咲,2023-03-24 01:00:00+00,2023-03-24 01:45:00+00,株式会社シグマ,試験_面接,不合格
20204055,r3a129,高橋陸,2023-03-24 01:00:00+00,2023-03-24 01:45:00+00,株式会社モデスト,試験_面接,不合格
20204084,r3a214,石川美咲,2023-03-24 01:00:00+00,2023-03-24 01:45:00+00,株式会社エコー,試験_面接,不合格
20213040,s2a406,吉田陽菜,2023-03-24 01:00:00+00,2023-03-24 02:30:00+00,株式会社ルミナス,試験_適正,結果待ち
20213016,s2a407,渡辺彩香,2023-03-24 01:00:00+00,2023-03-24 02:00:00+00,株式会社ブリッジ,説明会_単,他
20222029,j1a114,阿部太郎,2023-03-24 04:00:00+00,2023-03-24 05:00:00+00,株式会社ライト,セミナー,他
20222029,j1a114,阿部太郎,2023-03-24 04:00:00+00,2023-03-24 05:30:00+00,株式会社ブルーム,試験_適正,結果待ち
20222010,j1a115,山口翔太,2023-03-24 04:00:00+00,2023-03-24 04:45:00+00,株式会社オービット,試験_面接,継続（合格）
20222046,j2a107,中村健太,2023-03-24 04:00:00+00,2023-03-24 05:30:00+00,株式会社シグマ,試験_適正,結果待ち
20222050,j2a110,藤田海斗,2023-03-24 04:00:00+00,2023-03-24 04:45:00+00,株式会社サンライズ,試験_面接,辞退
20222024,j2a119,吉田遥,2023-03-24 04:00:00+00,2023-03-24 04:45:00+00,株式会社アーク,試験_面接,不合格
20204033,r3a115,鈴木太郎,2023-03-24 04:00:00+00,2023-03-24 04:45:00+00,株式会社デルタ,試験_面接,継続（合格）
20204058,r3a205,木村直樹,2023-03-24 04:00:00+00,2023-03-24 05:00:00+00,株式会社デルタ,インターン,他
20213016,s2a407,渡辺彩香,2023-03-24 04:00:00+00,2023-03-24 04:45:00+00,株式会社オービット,試験_面接,結果待ち
20213045,s2a409,山田葵,2023-03-24 04:00:00+00,2023-03-24 05:00:00+00,株式会社ネクスト,説明会_合,他
20222026,j1a103,鈴木遥,2023-03-24 06:00:00+00,2023-03-24 07:00:00+00,株式会社ベータ,説明会_合,他
20222049,j2a103,山田優樹,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社ステラ,試験_面接,結果待ち
20222035,j2a105,中島優奈,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社リンク,試験_面接,結果待ち
20222044,j2a113,木村優奈,2023-03-24 06:00:00+00,2023-03-24 07:30:00+00,株式会社デルタ,試験_適正,不合格
20204029,r3a101,木村優奈,2023-03-24 06:00:00+00,2023-03-24 07:00:00+00,株式会社リーフ,インターン,他
20204066,r3a132,林健太,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社ストリーム,試験_面接,継続（合格）
20204057,r3a134,中村花子,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社フォース,試験_面接,結果待ち
20204038,r3a221,前田美咲,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社コア,試験_面接,継続（合格）
20204065,r3a225,中島拓也,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20213058,s2a104,山崎太郎,2023-03-24 06:00:00+00,2023-03-24 06:45:00+00,株式会社リンク,試験_面接,辞退
20213037,s2a209,鈴木優奈,2023-03-24 06:00:00+00,2023-03-24 07:30:00+00,株式会社シード,試験_適正,不合格
20213059,s2a312,小林優樹,2023-03-24 06:00:00+00,2023-03-24 07:30:00+00,株式会社パルス,試験_適正,不合格
20222010,j1a115,山口翔太,2023-03-25 01:00:00+00,2023-03-25 01:45:00+00,株式会社アルファ,試験_面接,結果待ち
20222027,j2a112,前田健太,2023-03-25 01:00:00+00,2023-03-25 02:00:00+00,株式会社ライト,説明会_単,他
20222027,j2a112,前田健太,2023-03-25 01:00:00+00,2023-03-25 02:00:00+00,株式会社スカイ,セミナー,他
20204069,r3a112,森結衣,2023-03-25 01:00:00+00,2023-03-25 02:00:00+00,株式会社エッジ,説明会_単,他
20204030,r3a215,池田太郎,2023-03-25 01:00:00+00,2023-03-25 02:00:00+00,株式会社クラフト,セミナー,他
20204003,r3a235,松本直樹,2023-03-25 01:00:00+00,2023-03-25 02:30:00+00,株式会社リーフ,試験_適正,不合格
20213033,s2a103,井上彩香,2023-03-25 01:00:00+00,2023-03-25 02:30:00+00,株式会社フォーカス,試験_適正,継続（合格）
20213003,s2a106,鈴木凛,2023-03-25 01:00:00+00,2023-03-25 01:45:00+00,株式会社テックワークス,試験_面接,継続（合格）
20213004,s2a109,清水遥,2023-03-25 01:00:00+00,2023-03-25 01:45:00+00,株式会社ブルーム,試験_面接,継続（合格）
20213048,s2a210,吉田優樹,2023-03-25 01:00:00+00,2023-03-25 02:30:00+00,株式会社イプシロン,試験_適正,結果待ち
20213046,s2a212,田中翔太,2023-03-25 01:00:00+00,2023-03-25 02:30:00+00,株式会社ストリーム,試験_適正,不合格
20213039,s2a309,山下海斗,2023-03-25 01:00:00+00,2023-03-25 01:45:00+00,株式会社フロンティア,試験_面接,結果待ち
20213053,s2a405,木村優奈,2023-03-25 01:00:00+00,2023-03-25 01:45:00+00,株式会社アルファ,試験_面接,継続（合格）
20222002,j1a104,山下大輔,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社イノベーション,試験_面接,継続（合格）
20222020,j1a121,田中健太,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社リーフ,試験_面接,継続（合格）
20222016,j2a102,山本拓也,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社スカイ,試験_面接,結果待ち
20222038,j2a106,木村花子,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社ベータ,試験_面接,結果待ち
20222037,j2a121,木村結衣,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社ハーモニー,試験_適正,継続（合格）
20204001,r3a108,渡辺海斗,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社クレスト,試験_適正,結果待ち
20204039,r3a110,藤田遥,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社アトラス,試験_適正,不合格
20204070,r3a116,松本優樹,2023-03-25 04:00:00+00,2023-03-25 05:00:00+00,株式会社ネクスト,説明会_合,他
20204061,r3a117,佐藤直樹,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社アトラス,試験_適正,結果待ち
20204060,r3a136,山本凛,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社レイヤー,試験_適正,結果待ち
20204020,r3a230,松本健太,2023-03-25 04:00:00+00,2023-03-25 04:30:00+00,株式会社イノベーション,試験_他,内定
20204087,r3a233,鈴木彩香,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社マーブル,試験_面接,結果待ち
20204004,r3a237,前田陽菜,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社フォース,試験_適正,不合格
20213018,s2a305,山田太郎,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20213002,s2a306,阿部悠斗,2023-03-25 04:00:00+00,2023-03-25 04:45:00+00,株式会社フォース,試験_面接,結果待ち
20213029,s2a307,加藤直樹,2023-03-25 04:00:00+00,2023-03-25 05:30:00+00,株式会社ステラ,試験_適正,辞退
20222008,j1a101,加藤陸,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社フォース,試験_面接,不合格
20222021,j2a109,木村優樹,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社プライム,試験_面接,不合格
20222025,j2a117,中村花子,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社コア,試験_面接,結果待ち
20204040,r3a106,佐藤拓也,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社アビリティ,試験_面接,辞退
20204025,r3a236,吉田優奈,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社アーク,試験_面接,結果待ち
20204020,r3a230,松本健太,2023-03-25 06:00:00+00,2023-03-25 07:30:00+00,株式会社イノベーション,試験_適正,継続（合格）
20204052,r3a234,中島優樹,2023-03-25 06:00:00+00,2023-03-25 07:30:00+00,株式会社フロンティア,試験_適正,結果待ち
20213001,s2a112,橋本陽菜,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20213046,s2a212,田中翔太,2023-03-25 06:00:00+00,2023-03-25 07:00:00+00,株式会社ミライ,説明会_合,他
20213018,s2a305,山田太郎,2023-03-25 06:00:00+00,2023-03-25 07:00:00+00,株式会社モデスト,説明会_合,他
20213018,s2a305,山田太郎,2023-03-25 06:00:00+00,2023-03-25 06:45:00+00,株式会社ホライズン,試験_面接,結果待ち
